"length","width","size","conc1","conc2","asym","long","trans","alpha","dist"
20.1393,7.3303,2.0394,0.7215,0.3973,-1.3678,7.9287,5.4482,2.64231594818992,113.817
26.4671,18.2015,2.5826,0.4183,0.2105,-0.3083,21.9674,13.9648,2.92336208316546,71.9308
66.4899,20.5629,3.2398,0.2378,0.1362,24.7427,62.8737,14.9646,1.38440799821729,212.525
39.8927,15.4219,2.5587,0.3094,0.1561,7.9786,25.5705,12.8829,1.96199274719679,193.449
50.3586,17.9568,3.1857,0.1943,0.1079,24.153,40.261,7.824,1.19918899301978,128.144
47.6871,24.8174,3.3241,0.1863,0.106,22.9441,42.5079,16.8853,1.99680485142071,163.736
32.7251,20.8588,2.8149,0.3369,0.1968,26.5421,26.9431,14.3703,2.34285914598912,74.0943
32.8531,17.4773,2.4683,0.4286,0.2432,-46.9312,20.4172,6.6919,1.98312192234752,228.32
66.9995,31.1183,3.5624,0.1359,0.0694,48.9367,61.7826,10.8849,1.3270565981045,198.382
31.4932,17.9121,2.7097,0.3122,0.1649,-30.576,19.6037,12.8331,2.08923836654545,206.032
28.5597,10.4399,2.5092,0.4768,0.2833,-20.5241,16.6542,10.9173,1.64585460748871,190.024
30.8746,8.2639,2.5308,0.5714,0.3196,26.3265,17.3096,4.643,1.99103046579531,207.349
34.4005,23.3132,2.6955,0.379,0.1946,-9.6563,30.9815,21.0792,1.15424921895032,121.056
50.9972,28.1852,3.3969,0.1688,0.0896,23.669,30.9557,10.2588,1.03307280941687,203.657
12.9842,11.1771,2.1508,0.7491,0.4205,-14.6888,6.392,10.9724,2.60040386583509,199.697
39.45,19.6861,2.9647,0.2766,0.1524,38.2563,9.3382,16.6767,1.58982025305722,194.697
21.3231,0.0026,2.1538,0.786,0.4877,-2.5263,10.5923,0,1.60649718294012,223.985
41.9782,22.1387,2.8748,0.3042,0.1621,31.182,25.3913,19.0259,2.1303398125548,139.299
17.2849,11.0088,2.2095,0.5864,0.3426,-1.2829,6.1132,6.5579,2.54597231085994,69.1981
20.7522,11.1067,2.2601,0.5989,0.3214,14.3723,18.4301,5.3336,2.57387198178231,230.192
32.2976,19.2113,2.8887,0.2829,0.1479,11.3353,15.6989,15.2859,2.01944276719276,138.91
21.0753,6.9523,2.3334,0.7332,0.4107,22.4413,13.0232,6.1669,1.70207740212299,260.875
63.5206,24.7702,3.2717,0.1385,0.0762,80.4449,36.2196,15.9506,1.57592698187577,228.349
22.791,20.5348,2.4997,0.4778,0.2832,19.6715,16.5147,19.0801,2.39694512715392,129.388
43.0287,22.9664,3.1273,0.2439,0.1317,44.4516,41.8777,7.8542,2.1627626059284,92.7433
22.7309,9.7914,2.3502,0.5938,0.3415,23.2255,18.6712,11.1305,2.20699604693416,182.808
43.5086,19.5924,2.6385,0.2966,0.1782,42.6894,30.078,16.0214,1.95673165437614,183.362
73.6497,31.483,3.3631,0.2804,0.1645,-7.3913,51.8285,20.8147,1.45989406765051,351.061
78.3789,31.3958,3.8644,0.1414,0.0747,52.3737,73.7662,16.9368,0.991081395559766,234.79
26.4939,10.0137,2.3664,0.4473,0.2258,6.0851,19.5276,6.9817,1.07470422788713,113.778
37.593,16.7365,2.9605,0.3133,0.1714,30.7254,25.8026,11.4176,1.06529658741717,138.887
26.3198,9.8805,2.2999,0.4662,0.2331,33.7517,19.4184,7.1373,1.91910061992911,121.658
13.376,10.2156,2.2368,0.8058,0.4667,13.6339,6.3361,11.5249,2.94916697932708,109.751
39.7794,13.4751,2.6707,0.3458,0.1761,49.7131,26.0123,7.573,1.63949260783424,169.761
22.2827,12.286,2.3811,0.5322,0.3139,27.0087,9.5843,7.4325,2.42237046355125,162.542
18.9455,9.996,2.2095,0.5864,0.3549,21.9724,11.8739,2.9612,2.62623320369844,224.052
40.22,21.7955,3.1948,0.2126,0.1242,-4.1605,24.4136,12.6827,1.63535269359813,192.665
59.3471,26.2146,3.7012,0.1683,0.0926,32.8522,45.5091,14.8584,1.06573058000606,220.227
33.6084,20.9286,2.827,0.2904,0.1601,26.4925,28.2606,18.4048,2.38976031979986,141.254
68.0663,22.5312,3.1543,0.2243,0.1251,76.9274,47.619,12.6088,1.79987138539285,241.118
12.644,11.7606,2.0626,0.6926,0.3853,-15.971,9.8408,0,1.65488649221618,114.916
52.6559,19.2952,2.9001,0.2958,0.1756,22.904,54.4992,6.5129,1.73459515935412,202.271
20.5134,15.5392,2.5539,0.4693,0.2696,26.4613,6.9866,8.3232,2.90799508583718,172.217
81.0409,26.8651,3.3754,0.2262,0.114,-23.1869,52.0337,17.7623,1.30136335221943,335.726
12.8056,11.4689,2.3043,0.7146,0.4144,-15.1891,8.8859,7.0586,1.9444806909204,93.5727
26.0249,14.2821,2.5315,0.4647,0.2515,15.9963,14.3681,5.3671,1.07964479126633,166.04
42.8667,20.8577,2.954,0.2646,0.1662,21.8687,28.1173,10.4519,1.62250648775356,157.559
12.9816,10.8012,2.1717,0.7407,0.4815,-13.4716,5.4531,0.0807,0,194.374
22.4456,12.8311,2.5775,0.5794,0.3796,15.2333,19.6139,8.7399,2.35962628492042,122.632
23.9329,9.9603,2.2504,0.6011,0.323,24.9946,18.2429,10.8308,1.71161958866664,145.832
18.8065,12.8227,2.437,0.5594,0.3016,14.16,13.504,6.1279,2.45180836074958,133.698
30.129,14.4008,2.4778,0.4359,0.2646,12.252,19.4426,8.1622,2.41581343565057,191.028
22.1067,16.9431,2.7435,0.4116,0.2356,-0.0932,18.2243,9.1987,1.64408540930693,182.836
55.6718,18.9436,3.125,0.2077,0.1061,-19.2784,54.5009,5.7906,1.13900985048187,167.454
82.8578,23.9783,2.9814,0.2296,0.1216,-34.4227,66.484,16.1363,1.35441801003276,306.276
18.8406,12.7065,2.3936,0.5657,0.305,15.5,13.6196,4.7478,1.46116992999807,133.906
44.2129,19.0053,3.0088,0.246,0.1494,40.7765,25.5338,10.5025,1.62243624684336,172.232
22.1773,12.7998,2.5955,0.5,0.316,20.402,14.8564,8.3117,2.12231483132992,153.273
20.3792,6.807,2.2028,0.79,0.4671,19.6537,15.2462,5.5324,2.72521116280957,195.712
98.1014,20.8224,2.7126,0.4205,0.2141,82.7671,76.1611,13.993,1.31099979187317,220.417
69.0638,30.9665,3.6383,0.2017,0.1084,-40.3163,70.6762,26.1325,1.44039192512062,290.341
27.8696,17.6775,2.6977,0.347,0.2116,22.5204,14.7358,11.9333,2.2771394375576,177.247
37.2874,22.5485,2.9782,0.2408,0.1246,37.1565,26.159,10.7004,1.47473940650311,204.761
19.6502,9.5579,2.3502,0.5982,0.3192,24.3778,9.1392,4.8182,2.28314554747472,230.51
92.1213,30.2434,3.763,0.1557,0.0893,67.6719,84.4981,29.2276,0.931193683091597,283.959
22.1854,17.9779,2.372,0.4798,0.2781,6.7497,10.3768,13.1314,3.04078569930864,157.854
57.732,27.5528,3.4248,0.1978,0.1115,12.9744,51.3579,6.7782,1.07450276490558,249.994
35.0354,16.1398,2.7101,0.3041,0.1569,14.4875,21.6115,12.6842,2.72773242365951,45.2255
52.1834,19.3217,3.0952,0.2755,0.153,33.2715,37.1666,15.827,1.11625879947673,243.358
69.9615,26.3511,3.4098,0.2899,0.1535,-38.0473,37.7787,13.6345,0.974355279643827,347.427
28.1363,17.3482,2.7396,0.3534,0.1794,25.5993,24.9913,12.7907,2.24491046631554,55.5818
25.4375,15.5154,2.8136,0.4101,0.222,0.3544,10.0621,9.219,1.77301908231151,102.65
24.7379,13.2045,2.5717,0.4826,0.2721,4.6068,17.0102,10.1324,1.28752058733372,163.526
28.7415,17.1661,2.7206,0.3254,0.1627,23.1984,19.7286,13.2448,1.46805306678058,154.078
82.7097,33.0359,3.7144,0.1633,0.0846,29.5431,61.0629,19,1.05010661371464,291.139
27.506,16.0139,2.7143,0.3436,0.194,27.7167,15.1813,11.6648,1.33894108545653,147.738
48.3426,16.9195,3.1407,0.2199,0.1132,43.944,32.3363,4.1885,0.788218867244601,193.943
21.3368,15.52,2.5705,0.4301,0.2245,25.5389,11.0213,8.6243,2.32360271119555,196.1
17.8026,10.5765,2.3444,0.6018,0.3416,21.2805,11.1824,3.6807,2.61797249392741,144.217
33.2272,27.2944,3.0658,0.2544,0.1285,4.6903,24.3646,15.5226,2.34003521058279,115.601
28.1606,20.2805,3.0346,0.3306,0.2119,12.1402,18.2669,11.1799,1.0215906470069,167.862
48.9731,19.9284,2.9467,0.2826,0.1543,34.7889,47.4344,12.7581,1.3956797518377,261.857
46.6559,13.9374,2.7131,0.3466,0.1965,9.6048,34.2839,7.4314,1.29020622052619,195.068
21.6024,15.3985,2.4639,0.5017,0.2904,22.9079,15.7249,8.077,1.72743281449345,191.291
28.2991,15.9104,2.5099,0.4328,0.2674,10.359,20.9342,9.0421,1.17298751299713,118.268
20.9711,7.1236,2.0354,0.7005,0.3548,24.6388,9.2732,6.1364,1.72858110518612,182.127
50.5449,30.4447,3.009,0.1822,0.0945,25.2365,24.3465,27.5276,1.77175284777542,177.72
98.6144,32.5417,3.4926,0.203,0.1076,-28.7309,69.058,16.8049,0.942623002709555,332.552
60.0031,24.1569,2.8267,0.3025,0.1513,39.2525,59.9483,11.9767,1.98473231129663,230.417
64.7847,27.7095,2.9926,0.2411,0.1307,25.9299,76.2401,24.0094,2.16973720806431,132.479
64.8184,32.8868,3.5547,0.1522,0.0771,49.188,59.6525,21.2048,1.78129480663092,188.666
20.6238,12.7867,2.4322,0.5176,0.2791,18.0767,9.7066,6.5586,1.44227051060783,196.897
28.1945,17.8022,2.3692,0.4103,0.2329,13.7393,19.4556,5.0322,2.22709216597793,267.574
13.0142,11.2036,2.1319,0.7528,0.3875,-14.9633,4.0059,11.7743,2.78848256625334,167.373
40.7402,14.4881,2.7582,0.3054,0.1667,24.9647,20.277,7.8186,1.19846348661175,183.588
74.6238,25.2649,3.4509,0.1352,0.0724,64.6802,60.7593,9.3805,1.99749529878095,240.052
92.7661,29.3315,3.3114,0.1816,0.0984,72.1513,83.6648,20.7004,0.621813716947145,288.362
32.5686,22.5269,3.0537,0.2342,0.1224,7.9875,12.5448,9.6801,2.21197918821358,205.611
69.4801,26.7164,3.5294,0.1584,0.0832,44.5439,63.7112,21.9386,0.994733542514234,225.895
45.041,21.7446,3.2604,0.2092,0.1156,28.9406,18.7778,13.4478,1.84275137120918,206.449
71.3956,22.5761,3.1801,0.2008,0.1106,56.0026,70.1656,16.5205,1.77325227635013,216.043
97.4511,37.7636,4.1207,0.097,0.0518,26.0397,79.8479,8.5045,1.2356615726102,295.34
27.9177,21.0394,2.6269,0.3329,0.1688,9.5282,22.2612,15.5846,2.6387582895714,90.9682
85.2487,23.2834,2.7642,0.3253,0.1747,46.326,87.5737,18.7617,1.74940698727146,291.342
58.3577,26.2015,3.4777,0.1644,0.0841,44.1391,45.0066,10.9316,1.39656169840848,239.997
22.4155,16.3549,2.5763,0.4748,0.2851,-4.1728,8.8698,9.9436,3.07934707261637,131.98
27.13,16.6154,2.5315,0.4412,0.2368,3.3542,21.7103,15.9895,2.92037249277028,97.247
24.7193,18.9698,2.5933,0.3648,0.2105,14.3989,19.6248,8.7439,2.80480154723058,87.5641
25.6272,12.263,2.4014,0.369,0.1885,18.6403,10.631,5.4318,2.46114345139878,207.05
48.714,22.0728,3.0745,0.1988,0.0998,-35.1621,29.3849,12.8712,1.7080085673163,252.014
90.6992,23.635,3.3862,0.1755,0.0881,52.3934,84.5329,15.0062,1.64760134998868,326.835
26.757,17.0444,2.6599,0.3895,0.2046,20.9405,24.6741,11.5351,1.17922661963869,140.081
42.7776,34.8709,3.0302,0.1959,0.1133,-13.6995,33.7195,13.3917,2.8831338030383,94.835
54.5046,23.7133,3.2514,0.2388,0.1208,28.6488,45.0035,2.4342,0.867867041836491,254.422
32.0205,17.3002,3.0103,0.3164,0.1704,30.7149,18.6074,11.1977,1.54468886967411,179.787
59.8073,19.6358,3.2693,0.1974,0.1041,20.7142,35.1619,10.5507,0.826221475534884,230.68
39.1028,14.6241,2.9159,0.375,0.1984,8.09,34.5847,9.2904,1.50629361285995,162.318
26.1094,11.2175,2.3856,0.4609,0.2942,9.517,11.3732,2.7544,2.91414339804426,31.7084
32.9368,18.0335,2.6269,0.3424,0.1854,37.224,25.0526,14.4716,2.20288921334364,149.56
27.6963,12.871,2.6091,0.4182,0.2103,14.9777,6.8249,6.8491,1.71848326195466,149.954
71.8778,28.5078,3.404,0.1523,0.0767,62.9494,59.1356,23.7353,0.671976842007986,250.145
19.5203,16.7042,2.6826,0.4922,0.325,5.8958,11.4286,12.5715,2.33078511441142,53.5969
45.5944,27.1839,2.938,0.2526,0.1286,18.1131,52.9061,16.8995,3.02709821988502,128.878
46.9591,36.5351,3.696,0.1516,0.076,32.8331,33.523,14.256,1.4591382080578,110.385
70.0897,27.9443,3.1908,0.1959,0.1034,46.9552,78.1148,13.8367,0.902016532150226,286.879
36.9627,27.191,3.1818,0.25,0.1464,20.1416,26.2498,19.7013,1.80954317940073,124.948
18.8209,15.2333,2.7308,0.5149,0.2872,-1.8074,12.8161,8.1871,2.67514405983566,189.946
18.8799,16.5387,2.5763,0.4721,0.2507,-5.0157,14.3866,13.0545,2.64282939847053,85.0159
27.2926,8.7939,2.4935,0.5586,0.2969,-16.0749,15.1134,5.466,1.35449849840097,166.113
32.7206,16.2832,2.7832,0.3937,0.2018,3.8106,26.3171,7.5338,2.45532551646149,200.61
28.0633,13.4339,2.4829,0.4539,0.2319,4.2123,24.2691,6.8095,1.63504965196015,141.421
48.2713,11.7368,2.5192,0.5446,0.295,12.0288,40.4022,1.4286,1.79359587622374,218.433
45.1037,16.2885,2.9509,0.3102,0.1786,13.9854,38.0213,9.2857,1.76337788569999,197.798
33.4044,24.8757,2.8379,0.2513,0.1387,31.8588,21.0436,15.2057,2.33268413144205,59.978
90.3632,29.9861,3.399,0.1421,0.0732,21.1646,82.802,21.3961,1.3962862696014,259.733
59.7172,25.0527,3.628,0.1724,0.0934,24.2342,49.9711,18.9795,1.1428645367586,220.851
21.7385,11.5237,2.4864,0.5644,0.2985,8.8165,19.3702,1.7874,1.94437527016685,238.292
64.3781,17.8251,3.0613,0.2336,0.1238,18.9146,53.2694,2.7349,2.02403211284908,194.76
29.5728,23.5821,2.9834,0.3522,0.2301,20.3924,22.015,20.5317,2.31668692088738,179.916
22.6283,10.8492,2.2175,0.5394,0.2818,23.3656,18.9841,9.8064,2.73833279750542,188.476
54.5115,22.4033,3.3076,0.1965,0.1056,10.4624,38.6475,11.2975,1.38922575049305,188.931
100.445,29.8257,3.3817,0.1744,0.0961,-36.4986,89.8594,19.8401,1.51413235251914,302.838
26.2815,21.6234,2.9165,0.32,0.1885,-14.4166,15.8649,9.7834,1.7221513052995,92.4558
57.3402,22.8948,3.3229,0.2287,0.1424,26.913,59.498,11.0851,1.81554673439433,207.534
27.1802,18.0149,2.7551,0.3673,0.1872,1.3711,24.3176,3.2183,2.66793269187845,250.647
24.7323,10.4829,2.3664,0.529,0.3118,13.7086,19.575,6.9912,1.96044839432997,192.034
19.5795,9.7452,2.3502,0.5759,0.3326,23.6644,10.355,3.5301,1.7595813741905,181.926
19.0999,7.4626,2.1746,0.7492,0.4582,-1.2309,6.4139,4.0277,2.42953216360889,123.392
73.7395,26.2305,3.1828,0.2133,0.1329,51.1073,60.4879,17.2683,1.74345108534387,276.603
26.0797,9.9276,2.4479,0.4456,0.2478,-13.5483,16.4528,5.2148,2.78253126177784,96.0915
34.1703,20.6534,2.7716,0.3841,0.1971,17.1768,11.1765,19.1688,1.79980277966048,136.533
24.593,17.4341,2.5004,0.3349,0.1754,19.8232,11.1578,14.6176,2.5216452634409,132.548
28.5875,19.2228,2.6679,0.3523,0.1966,20.8656,17.858,15.266,2.2516025394989,165.595
77.9716,23.5476,3.2819,0.2497,0.1387,-42.8233,71.6843,18.8116,1.16704063647656,297.568
106.984,10.4787,2.5769,0.3603,0.1921,81.5029,95.5549,4.0825,1.65482029454977,207.432
29.054,25.8172,3.0193,0.2611,0.143,7.3167,23.9303,18.8811,2.35977659770702,99.172
21.7329,6.8412,2.1021,0.7036,0.3834,24.4104,10.3684,6.5599,2.53247223610401,207.932
83.7767,15.2713,2.7348,0.2597,0.1409,49.5684,65.8426,9.6042,1.91234097112439,219.462
66.7283,20.8316,3.0521,0.1836,0.0971,55.2405,63.7642,10.7784,1.09618607053137,211.147
12.5616,11.8911,2.0626,0.7013,0.3506,14.9995,0.6593,11.3935,2.41749441656196,217.529
40.1306,26.8957,3.4173,0.189,0.0989,-5.2013,28.0616,11.2419,1.7230219015394,114.802
31.4657,17.5314,2.9383,0.3643,0.1954,29.5697,30.4555,11.1724,1.46648604383426,212.014
23.2678,0,2.0314,0.7256,0.3953,-1.6744,10.6773,0,0.118920711500272,238.325
26.8136,12.9271,2.5004,0.5719,0.3428,13.8773,22.0226,6.0542,0.917293496498534,209.888
12.6347,11.7757,2.055,0.696,0.3833,-16,9.8209,6.5793,2.92356319768269,176.359
78.709,41.2868,3.587,0.2096,0.1308,-16.8134,58.0471,23.1935,1.08055744181193,343.2
33.1849,11.7922,2.4564,0.521,0.299,13.7963,29.5911,8.4043,1.46704061578756,151.756
53.1862,27.8324,3.1593,0.1954,0.0988,10.2465,28.4831,21.2351,1.94797367239531,150.015
22.5138,19.0376,2.6871,0.372,0.1922,1.9549,19.025,12.7197,2.54226792029498,66.7513
20.5892,16.1986,2.4786,0.402,0.2043,2.5209,9.6397,8.8222,1.84611808720782,164.253
13.1046,10.7367,2.3086,0.7715,0.4644,-13.7409,2.7674,10.562,2.50749423447486,184.419
40.1304,18.5129,2.8041,0.2527,0.1609,16.2275,20.2096,13.633,1.90164896742782,224.166
95.6239,27.8725,3.8914,0.1235,0.0667,66.5722,85.4658,15.0026,1.39102187602915,253.379
24.5474,0,2.1055,0.698,0.3725,0,0,12.4542,3.00150997072274,169.125
85.4747,24.6605,3.5077,0.2408,0.1362,-45.2309,45.8046,14.6733,1.26750945518148,295.937
34.9601,19.0829,2.9098,0.2388,0.1212,7.9824,22.8122,9.3345,1.90090691715293,143.809
33.9185,18.2139,2.9689,0.3298,0.1864,20.8632,29.1407,13.0989,1.80091665209076,168.823
28.9642,11.014,2.6609,0.4279,0.2172,-19.0459,19.5525,9.75,1.51930556832096,196.925
59.0991,27.3523,3.4068,0.1532,0.0809,41.5049,45.5346,22.3758,1.64810418706208,201.733
48.4256,19.9723,3.0418,0.2743,0.1512,48.594,35.2823,6.4034,1.81244744840951,208.487
15.2121,12.1585,2.243,0.6571,0.3343,-0.1527,1.4138,3.3465,2.42846805190323,158.011
39.7779,21.9585,3.1206,0.2318,0.1208,4.0471,18.2073,12.0024,2.05879378635599,185.098
52.9502,17.4422,3.056,0.2286,0.1147,42.9613,44.2121,9.089,0.694617537406444,239.592
22.6754,11.6713,2.3414,0.5057,0.2893,28.0107,10.7875,11.4814,1.7476673518787,166.121
77.228,30.2298,3.3032,0.1443,0.0769,-1.4309,55.6943,19.8753,0.788218867244601,254.872
38.3092,12.164,2.7271,0.4349,0.2615,19.8189,26.6739,7.1173,1.37322100574223,198.878
21.5804,8.8966,2.3284,0.6667,0.3732,0.4564,10.9501,9.4223,2.63781895096293,147.006
22.7427,12.9078,2.2122,0.5767,0.3221,11.4307,13.8894,7.722,1.50737505962136,192.132
65.8168,28.7954,3.4192,0.1725,0.0863,69.8768,65.376,7.528,1.62289264978976,207.387
28.7751,15.2636,2.4362,0.4139,0.2179,1.5566,28.3027,7.3683,1.71502455734539,228.211
30.2098,15.3863,2.3692,0.3932,0.2158,20.7711,27.7257,9.4231,2.39509129773052,160.716
15.6818,11.802,2.3075,0.6355,0.3818,-0.4742,2.4314,7.2352,2.23954811058693,143.561
16.871,11.0212,2.5198,0.6284,0.3157,21.3773,9.6349,6.0657,1.55248428653893,203.685
26.9695,16.7441,2.6985,0.3684,0.1932,7.2134,20.7674,8.0814,2.40150682685423,176.34
33.5414,11.6431,2.5378,0.4319,0.2217,11.4003,21.0699,11.6025,1.74272886119342,117.892
20.7781,7.1662,2.0107,0.7122,0.3561,24.3323,9.7708,5.9924,1.93406002725922,132.914
24.7067,14.5735,2.4108,0.501,0.2738,6.03,11.5113,12.5287,2.9469911369277,101.517
89.5781,22.4329,3.1757,0.1942,0.1051,51.3893,61.4924,15.4546,1.77669462410283,231.88
13.0633,10.8801,2.0952,0.7631,0.4538,-14.0036,4.9914,10.4674,2.18504255300268,47.5687
45.5972,18.9386,2.8704,0.2655,0.1381,-43.8335,38.0687,17.032,1.87800336870474,167.979
30.8407,22.8555,2.6474,0.3288,0.1723,12.5696,30.0093,12.9735,2.70912902660865,78.7964
50.8907,15.9078,2.4433,0.3315,0.1784,41.9773,44.9566,10.2157,2.36091537762978,206.409
13.2085,10.663,2.1446,0.7814,0.448,14.0279,3.6622,11.3782,2.7382719187435,177.407
77.0789,29.6883,3.4049,0.1909,0.0986,41.95,71.0791,23.1293,1.61734884051205,342.796
19.8869,12.636,2.5045,0.5039,0.2551,-1.6288,11.646,8.333,2.77635930478774,145.616
83.4271,26.1718,3.0699,0.2665,0.1682,-32.8563,56.5799,11.2471,1.03578312429065,308.236
90.2095,19.0275,3.022,0.2129,0.1098,81.0268,99.3898,5.4586,1.32065628475006,168.421
33.4604,12.9133,2.3936,0.5535,0.2848,25.359,25.3417,11.0502,1.3831531538376,291.803
55.3893,24.3116,3.2821,0.2074,0.1183,19.456,45.8417,15.7701,1.11042559919333,156.563
20.3875,7.2941,2.0737,0.7004,0.384,-0.5028,5.8566,5.6952,3.02898284139293,235.629
66.8617,23.0115,3.2444,0.2341,0.1233,51.7329,66.6961,9.3239,1.10594339281613,297.162
77.9676,27.6079,2.9523,0.3002,0.168,82.4508,64.6676,19.9012,1.83015779953648,240.73
48.7723,17.1093,2.8698,0.2591,0.1302,33.242,47.7937,8.2388,0.825333541446763,215.603
17.3057,10.9327,2.2672,0.6108,0.3324,-3.0176,8.3053,6.4644,1.67619399523796,102.636
16.4338,11.5765,2.233,0.5965,0.3129,-1.5906,5.9172,4.322,2.60256220914941,146.354
39.5766,15.6353,2.5065,0.5327,0.2913,18.5136,36.2208,9.6697,1.71284473258898,127.693
29.5559,8.534,2.3636,0.5887,0.3139,12.3344,21.706,4.9633,2.50573702171974,211.908
29.0353,26.8642,2.9309,0.2521,0.1377,28.8587,9.8908,18.6671,2.31911398835213,110.928
19.495,16.5029,2.1987,0.5949,0.3386,-25.8612,14.2766,11.2643,2.29931957976856,134.714
23.3523,5.8999,2.2683,0.8086,0.4178,25.2915,8.6832,6.8545,2.08538148327885,191.764
58.5298,29.5853,3.2293,0.1929,0.1094,74.7222,46.2905,9.0064,1.62662884199525,205.821
24.4143,17.193,2.3636,0.4502,0.2316,-0.6099,19.0726,11.8678,2.07136374173615,141.824
31.8536,15.1511,2.5347,0.3679,0.2088,32.1326,21.1783,6.4599,1.18980127312712,242.24
47.2397,19.8187,3.3769,0.2629,0.1426,-9.6875,38.8557,12.4598,1.31956959224374,200.467
80.6936,27.46,3.8403,0.1535,0.0814,34.3815,82.165,19.6038,0.977502089433726,290.335
31.8734,12.036,2.6279,0.3863,0.2108,26.3504,16.1088,7.1191,1.63017790726416,131.402
21.7282,12.1878,2.3988,0.4551,0.2295,-0.7977,8.9895,10.9941,1.5951685900938,135.473
70.0054,26.4929,3.1429,0.2756,0.1594,-37.837,35.0244,15.9637,1.67059211001671,293.646
60.4451,16.2378,2.6542,0.3659,0.2206,48.3431,60.1252,10.7123,1.31243978367601,185.584
22.8206,0,2.1222,0.7774,0.3962,-4.7544,14.8232,1e-04,2.58893301040724,183.953
24.6528,17.8745,2.6998,0.3513,0.1766,-15.7299,15.1435,15.368,0.96882196631816,166.744
79.0134,33.7038,3.4223,0.2783,0.1949,-23.2755,61.6814,23.9797,1.3358370794545,306.825
28.7849,6.4342,2.3729,0.6525,0.3496,31.3086,21.8897,1.9559,1.78504264745844,168.797
20.9288,12.8416,2.3901,0.5173,0.3157,15.3763,13.585,6.3098,2.02367021538619,96.9992
19.7158,18.1893,2.4257,0.4991,0.257,20.3809,18.8192,18.6287,2.87486789177401,233.075
27.1565,14.7561,2.4683,0.415,0.2092,25.4134,23.4275,11.4812,2.89004272901825,108.017
90.3072,25.2981,3.2412,0.2123,0.1099,89.2358,88.7649,14.361,0.960184589404188,329.272
19.123,7.4602,2.0846,0.749,0.4568,-1.2612,6.5021,4.0706,2.59019559207136,142.169
19.7589,17.7759,2.4023,0.5703,0.3347,23.7332,10.8061,14.1685,2.34346544587161,127.01
40.9342,14.3625,2.5447,0.4223,0.2154,53.3047,6.951,9.812,0.792271539977935,161.464
18.6522,17.8766,2.4108,0.5243,0.3049,13.8246,15.1624,4.5545,2.84899504346556,162.854
28.4085,23.9879,2.9477,0.3125,0.2092,13.1671,20.2606,19.039,1.62652427635876,150.776
66.3383,22.4013,3.2505,0.2106,0.1076,48.2637,62.9503,13.627,1.64802599818755,234.659
26.5806,12.0576,2.5289,0.4379,0.2204,23.499,22.5027,7.8271,1.48844494280998,231.82
60.7813,29.743,3.2778,0.1319,0.0767,53.5658,35.8867,12.2215,2.85060127681037,86.0362
25.2031,14.9262,2.4764,0.5275,0.3222,6.9867,19.7166,15.543,2.23443385742461,155.933
20.3113,7.3063,2.2467,0.7082,0.3881,-0.8455,6.8997,5.623,2.20031454560808,140.07
49.165,42.3026,3.0465,0.2606,0.1451,-31.276,25.3868,23.1442,1.4865079423868,300.035
22.0915,12.539,2.3075,0.6108,0.3818,14.2348,15.4944,9.9261,2.72319554129798,89.4429
76.0253,23.9572,3.3429,0.1476,0.0797,31.9276,67.4804,11.7125,1.89508594022254,187.64
92.7629,43.6886,3.9353,0.1498,0.0797,13.1804,55.7717,23.7847,1.6017305886588,354.937
23.8212,9.2534,2.541,0.564,0.3784,-14.9634,5.301,2.9346,1.57079192833633,88.5835
45.2067,16.8321,2.7868,0.3382,0.2018,47.7894,43.4701,14.5961,2.05301112591762,236.387
34.6319,15.245,2.6721,0.4255,0.2351,31.8166,26.8105,3.9682,1.11633068862858,181.643
21.2476,16.0644,2.5563,0.4611,0.2819,25.8523,9.4638,8.0603,2.44269137512242,129.934
12.8457,11.395,2.1222,0.7245,0.4189,-15.0104,8.4177,8.7189,2.97258767688597,164.907
43.0126,15.2872,2.6968,0.3136,0.1578,56.8591,25.3144,15.3148,1.25739570498239,222.933
41.7353,15.5419,2.7435,0.3538,0.194,-1.4304,28.689,3.4026,1.83793829327303,225.845
36.3999,17.965,3.0278,0.3386,0.2087,12.184,18.6928,13.4639,1.14370100408038,162.041
37.7252,23.8649,2.964,0.2618,0.1537,25.9342,32.3372,20.656,1.41914628093483,157.084
83.2569,34.0545,3.5134,0.28,0.1642,9.4165,58.4135,17.8453,0.767507041662111,371.048
12.9245,11.1795,2.1156,0.7356,0.4406,-14.4753,7.6024,8.4475,2.22739085000813,202.547
58.8186,32.1497,3.2784,0.1449,0.0793,4.1133,48.7948,22.2242,1.87917988355611,235.688
69.6678,21.4358,3.2884,0.2996,0.1954,-4.5328,63.3974,16.3222,1.3973961704499,334.194
38.6754,18.6206,2.9777,0.3011,0.1616,30.5243,29.9526,9.4038,1.4513506680968,198.082
